Split,Order,SampleId,FeatureConfig,Channels,Height,Width,MaskPositivePixels,FeatureMin,FeatureMax,FeatureMean,FeatureStd,FeatureFinite,WindSource,WindU,WindV,WindSpeed10m_Metadata,WindDirCos10m_Metadata,WindDirSin10m_Metadata
Train,373,cb51a638-757c-443d-a20e-d1cf4d3a6ae7,ConfigB,9,200,200,2272,-0.10800915211439133,8.0,2.893244504928589,3.6343605518341064,True,ECMWF/ERA5_LAND/HOURLY,0.806915283203125,-0.7465667724609375,,,
Train,374,8b52f09c-8108-4a43-8e37-f00fedf0a57f,ConfigB,9,200,200,605,-0.11937984824180603,8.0,2.8651175498962402,3.649503707885742,True,ECMWF/ERA5_LAND/HOURLY,6.2145538330078125,-0.5312652587890625,,,
Train,375,dbe1c3ee-1731-4f47-91ab-0da37d893381,ConfigB,9,200,200,891,-0.2221832275390625,8.0,2.8748831748962402,3.6447625160217285,True,NASA/GEOS-FP,-0.3996168076992035,4.175255298614502,,,
Train,376,574af242-3a94-4878-ba99-6190974e5fc1,ConfigB,9,200,200,1222,-0.071067214012146,8.0,2.9074013233184814,3.6234517097473145,True,ECMWF/ERA5_LAND/HOURLY,-2.9769287109375,-0.875274658203125,,,
Train,377,858e5776-f3aa-4189-a076-f22f36944782,ConfigB,9,200,200,384,-0.27724689245224,8.0,2.8708078861236572,3.6460466384887695,True,ECMWF/ERA5_LAND/HOURLY,-0.406341552734375,4.0138702392578125,,,
Train,378,7280fb49-db04-45bc-8f8e-03009240f159,ConfigB,9,200,200,621,-0.11419189721345901,8.0,2.867730140686035,3.648998975753784,True,ECMWF/ERA5_LAND/HOURLY,-0.399444580078125,0.5351104736328125,,,
Train,379,2f7349ae-54ca-4fef-89fb-38627ecf8437,ConfigB,9,200,200,640,-0.19328801333904266,8.0,2.862525701522827,3.651116132736206,True,ECMWF/ERA5_LAND/HOURLY,-4.5965576171875,-1.792083740234375,,,
Train,380,0faeeb22-9656-438a-a357-7ea3b71b6847,ConfigB,9,200,200,4025,-0.1806434541940689,8.0,2.8952906131744385,3.6298282146453857,True,ECMWF/ERA5_LAND/HOURLY,-0.236175537109375,0.9944915771484375,,,
Train,381,2bf89be4-dac6-4229-b0cc-be953a786ac4,ConfigB,9,200,200,1730,-0.08567815274000168,8.0,2.8885419368743896,3.636256217956543,True,ECMWF/ERA5_LAND/HOURLY,-2.301422119140625,-2.9269371032714844,,,
Train,382,322d7961-645b-4477-a4f1-8459d91dca27,ConfigB,9,200,200,947,-0.16138650476932526,8.0,2.882655143737793,3.639655590057373,True,ECMWF/ERA5_LAND/HOURLY,0.0954437255859375,1.090301513671875,,,
Train,383,870bb5e0-31c7-4e9f-a72d-4228be749706,ConfigB,9,200,200,1276,-0.12108305096626282,8.0,2.8782665729522705,3.6430695056915283,True,NASA/GEOS-FP,3.8218748569488525,-3.8381283283233643,,,
Train,384,d3259366-9e23-4bee-9253-528ea96c9bcc,ConfigB,9,200,200,2398,-0.30315500497817993,8.0,2.8814380168914795,3.641491413116455,True,ECMWF/ERA5_LAND/HOURLY,-3.6221771240234375,0.5192146301269531,,,
Train,385,a94eed52-ad7d-4fd5-8935-8a5ea9acb77d,ConfigB,9,200,200,1075,-0.3467230498790741,8.0,2.90104603767395,3.623810291290283,True,ECMWF/ERA5_LAND/HOURLY,-2.2976531982421875,-1.2295398712158203,,,
Train,386,bf7d6bc1-68e5-4321-8194-e654f11f1a7e,ConfigB,9,200,200,1965,-0.17822858691215515,8.0,2.8557286262512207,3.6550545692443848,True,NASA/GEOS-FP,-2.6509995460510254,0.7843654751777649,,,
Train,387,d4b96686-454c-4d2d-be46-db727f4527bd,ConfigB,9,200,200,392,-0.42403358221054077,8.0,2.8737916946411133,3.6451804637908936,True,ECMWF/ERA5_LAND/HOURLY,0.2182769775390625,1.6995658874511719,,,
Train,388,b9da4841-bb4c-4dcd-8ae3-40f34b8f0a88,ConfigB,9,200,200,396,-0.16302521526813507,8.0,2.8734512329101562,3.6453568935394287,True,NASA/GEOS-FP,-4.949338912963867,4.237771987915039,,,
Train,389,69c29328-6ec3-48c5-9ce7-77cd9669e05d,ConfigB,9,200,200,4818,-0.7749146223068237,8.0,2.8350253105163574,3.6686599254608154,True,NASA/GEOS-FP,-1.140212893486023,3.627901554107666,,,
Train,390,6a33e7ba-389d-4a8d-9bcd-6f715c3dfe86,ConfigB,9,200,200,1731,-0.20878192782402039,8.0,2.8958709239959717,3.6309142112731934,True,ECMWF/ERA5_LAND/HOURLY,2.6624908447265625,5.942789077758789,,,
Train,391,6306cb4e-30d0-4fba-9393-b2f5be8cdd69,ConfigB,9,200,200,1412,-0.5503184795379639,8.0,2.90183162689209,3.6250557899475098,True,NASA/GEOS-FP,-2.60746693611145,2.160975456237793,,,
Train,392,13f97a71-c0c4-4fc8-9664-755de673ceba,ConfigB,9,200,200,1169,-0.14807218313217163,8.0,2.8719537258148193,3.6456081867218018,True,ECMWF/ERA5_LAND/HOURLY,-3.41925048828125,-1.88580322265625,,,
Train,393,dcb86089-f9e5-4097-a658-37052821b19c,ConfigB,9,200,200,2522,-0.2871674597263336,8.0,2.8756039142608643,3.6442553997039795,True,ECMWF/ERA5_LAND/HOURLY,3.1948699951171875,0.6619873046875,,,
Train,394,6957157e-c0a9-4bd5-8c3e-a84aa632450d,ConfigB,9,200,200,784,-0.3652421534061432,8.0,2.863133192062378,3.652414083480835,True,ECMWF/ERA5_LAND/HOURLY,-0.4057464599609375,-4.9702301025390625,,,
Train,395,3d842aef-7208-4035-810b-e716498af5eb,ConfigB,9,200,200,2979,-0.6044812798500061,8.0,2.862860918045044,3.651578187942505,True,ECMWF/ERA5_LAND/HOURLY,-4.9186553955078125,0.014739990234375,,,
Train,396,eda477d1-c141-425d-b0f1-1952c67f13ee,ConfigB,9,200,200,1311,-0.12759940326213837,8.0,2.8846700191497803,3.638397216796875,True,ECMWF/ERA5_LAND/HOURLY,-5.6028594970703125,-3.5051803588867188,,,
Train,397,19ccb647-49c6-465a-8b5f-66686fe23e3e,ConfigB,9,200,200,1660,-0.6088336706161499,8.0,2.8861725330352783,3.6381912231445312,True,ECMWF/ERA5_LAND/HOURLY,3.560577392578125,-5.33355712890625,,,
Train,398,04d0af8a-d768-473b-98ab-4972beaaa631,ConfigB,9,200,200,198,-0.21906693279743195,8.0,2.8565292358398438,3.654824733734131,True,ECMWF/ERA5_LAND/HOURLY,1.7717132568359375,-0.71826171875,,,
Train,399,d9a502f5-61cd-4612-a95d-9f06b97e6afc,ConfigB,9,200,200,1989,-0.2221418172121048,8.0,2.8413949012756348,3.6636383533477783,True,ECMWF/ERA5_LAND/HOURLY,-0.3819122314453125,3.808441162109375,,,
Train,400,556db775-c2fd-4595-acdf-68a8699afa5d,ConfigB,9,200,200,1243,-0.2799137830734253,8.0,2.958024263381958,3.585739850997925,True,ECMWF/ERA5_LAND/HOURLY,6.455047607421875,-2.0670166015625,,,
Train,401,bfa53b2b-720c-4570-a42e-0462bfaeb355,ConfigB,9,200,200,7042,-0.17088419198989868,8.0,2.8893139362335205,3.635167121887207,True,NASA/GEOS-FP,-0.5651421546936035,-0.8335404396057129,,,
Train,402,08f1464e-cd9e-4f15-b4d1-62bded90287f,ConfigB,9,200,200,999,-0.13904370367527008,8.0,2.8620855808258057,3.6523354053497314,True,ECMWF/ERA5_LAND/HOURLY,2.844268798828125,1.7860260009765625,,,
Train,403,d6ea08db-c8ed-41fc-b2f5-78be21b51280,ConfigB,9,200,200,498,-0.21326586604118347,8.0,2.8480923175811768,3.6625044345855713,True,ECMWF/ERA5_LAND/HOURLY,-3.7535400390625,-2.5427932739257812,,,
Train,404,3b8a4cd9-17ae-4ba7-9d46-f0b723bd351a,ConfigB,9,200,200,373,-0.1389845609664917,8.0,2.8475570678710938,3.6608469486236572,True,NASA/GEOS-FP,-4.212253570556641,1.5334572792053223,,,
Train,405,df7f9b73-a508-4ae0-aa66-21b2397c8d42,ConfigB,9,200,200,595,-0.2566666603088379,8.0,2.8795764446258545,3.641418933868408,True,ECMWF/ERA5_LAND/HOURLY,3.3544769287109375,-0.2516021728515625,,,
Train,406,65e6906e-e527-4136-91a7-cc16ce556db8,ConfigB,9,200,200,405,-0.07882751524448395,8.0,2.885791540145874,3.6378955841064453,True,NASA/GEOS-FP,-1.5233275890350342,-3.605573892593384,,,
Train,407,96dbbec7-c55d-454f-8b35-c85340fdd8a1,ConfigB,9,200,200,3163,-0.11517997086048126,8.0,2.878113031387329,3.6425013542175293,True,ECMWF/ERA5_LAND/HOURLY,4.8058319091796875,-1.0984182357788086,,,
Train,408,d3f42803-c7c1-4c7a-854c-407c2a13eff5,ConfigB,9,200,200,986,-0.1863672137260437,8.0,2.905165433883667,3.6239969730377197,True,ECMWF/ERA5_LAND/HOURLY,-2.3397064208984375,1.541947364807129,,,
Train,409,5c378b2f-5147-47fe-9d88-ef18d9707613,ConfigB,9,200,200,1562,-0.5273809432983398,8.0,2.8587028980255127,3.6534078121185303,True,ECMWF/ERA5_LAND/HOURLY,-0.1726226806640625,-0.52703857421875,,,
Train,410,c4bd21e7-36f2-49b9-a1b5-03ec32870f74,ConfigB,9,200,200,719,-0.19157372415065765,8.0,2.854372262954712,3.6589064598083496,True,ECMWF/ERA5_LAND/HOURLY,-1.9237213134765625,0.1177825927734375,,,
Train,411,77c5b840-f7aa-4f7c-810c-23c0b4d1fb7c,ConfigB,9,200,200,2519,-0.2958139479160309,8.0,2.8643577098846436,3.6531529426574707,True,ECMWF/ERA5_LAND/HOURLY,0.272979736328125,3.465728759765625,,,
Train,412,c7baad20-7b3f-469d-8abd-800ec8acfbd6,ConfigB,9,200,200,434,-0.2937214970588684,8.0,2.88407039642334,3.636496067047119,True,ECMWF/ERA5_LAND/HOURLY,1.327301025390625,0.17999267578125,,,
Train,413,5f2a1ac9-ead2-4af3-ada0-a3e43210f858,ConfigB,9,200,200,1067,-0.45680147409439087,8.0,2.8880903720855713,3.634854555130005,True,ECMWF/ERA5_LAND/HOURLY,0.9214935302734375,0.2611207962036133,,,
Train,414,3ac08159-c60d-4e08-82d0-b7fcaafb49f6,ConfigB,9,200,200,1535,-0.19201526045799255,8.0,2.8648035526275635,3.649998903274536,True,ECMWF/ERA5_LAND/HOURLY,-2.48712158203125,3.1983776092529297,,,
Train,415,4d74b155-28d0-4d05-8415-4caf6bb63a28,ConfigB,9,200,200,1525,-0.27966102957725525,8.0,2.8799118995666504,3.6423208713531494,True,NASA/GEOS-FP,1.3308435678482056,1.4397133588790894,,,
Train,416,c3db5903-d9af-4e25-88d9-eee181bbca55,ConfigB,9,200,200,491,-0.16631080210208893,8.0,2.8716864585876465,3.646000862121582,True,ECMWF/ERA5_LAND/HOURLY,0.591156005859375,-1.7683162689208984,,,
Train,417,ce534fab-9032-4ff7-96a3-bc409e346aed,ConfigB,9,200,200,473,-0.21358248591423035,8.0,2.857776641845703,3.653103828430176,True,NASA/GEOS-FP,1.7108995914459229,4.184518814086914,,,
Train,418,ffcc8ed7-f96d-435f-9eaa-7c983a7bd03b,ConfigB,9,200,200,427,-0.22564981877803802,8.0,2.8805575370788574,3.642050266265869,True,NASA/GEOS-FP,-4.881130695343018,-2.71407151222229,,,
Train,419,e00e534c-cb4f-41ea-9040-511f0883dc16,ConfigB,9,200,200,1671,-0.1283240169286728,8.0,2.9059953689575195,3.622662305831909,True,ECMWF/ERA5_LAND/HOURLY,-6.2108612060546875,0.5398187637329102,,,
Train,420,4816383d-bb1e-4d9e-a3c7-0f342cb05db9,ConfigB,9,200,200,791,-0.42699187994003296,8.0,2.8882360458374023,3.6372103691101074,True,ECMWF/ERA5_LAND/HOURLY,-0.3605804443359375,3.5207595825195312,,,
Train,421,5fd81419-3f12-4878-8689-4f9162c8e84c,ConfigB,9,200,200,552,-0.15660685300827026,8.0,2.876250982284546,3.641862154006958,True,ECMWF/ERA5_LAND/HOURLY,-3.177093505859375,-0.1195526123046875,,,
Train,422,f8d543a3-e393-4df5-88b0-7c217825b79b,ConfigB,9,200,200,636,-0.11797156929969788,8.0,2.8646247386932373,3.650909662246704,True,ECMWF/ERA5_LAND/HOURLY,-6.317781448364258,1.3871707916259766,,,
Train,423,9b0815cb-b0cc-4bc4-8083-ca7e4804c916,ConfigB,9,200,200,2335,-0.30736392736434937,8.0,2.860128164291382,3.6536405086517334,True,NASA/GEOS-FP,3.8616790771484375,-3.045210599899292,,,
Train,424,3b824f8b-ed58-46ba-b77e-0f250ee19df4,ConfigB,9,200,200,1652,-0.17573067545890808,8.0,2.8518834114074707,3.6585500240325928,True,NASA/GEOS-FP,-2.9436399936676025,-0.11672922223806381,,,
Train,425,baf7f3c9-abff-4145-8037-b74ab772b470,ConfigB,9,200,200,1084,-0.4598168730735779,8.0,2.8631751537323,3.654757261276245,True,NASA/GEOS-FP,1.1355912685394287,-0.8131918907165527,,,
Train,426,134d192b-6cce-4d76-8e24-cc7815df9de9,ConfigB,9,200,200,1932,-0.074654720723629,8.0,2.905017614364624,3.6227591037750244,True,ECMWF/ERA5_LAND/HOURLY,-5.933685302734375,-0.7679672241210938,,,
Train,427,d537d7e8-ed6d-4829-8cce-731aa4be434d,ConfigB,9,200,200,711,-0.6922168731689453,8.0,2.8801302909851074,3.6410768032073975,True,ECMWF/ERA5_LAND/HOURLY,-3.7332763671875,4.412384033203125,,,
Train,428,9be06546-4bf9-457b-979e-88bce7fcd485,ConfigB,9,200,200,834,-0.6184035539627075,8.0,2.8425731658935547,3.6659092903137207,True,NASA/GEOS-FP,-0.9311680793762207,4.024137020111084,,,
Train,429,c03b6851-5742-4f43-82ae-125f0083a181,ConfigB,9,200,200,672,-0.07340173423290253,8.0,2.901193857192993,3.6246941089630127,True,NASA/GEOS-FP,-2.852125644683838,0.9122424721717834,,,
Train,430,de9a9a74-5560-470d-8beb-b4048d303ef5,ConfigB,9,200,200,2144,-0.1918717473745346,8.0,2.8720343112945557,3.644977569580078,True,ECMWF/ERA5_LAND/HOURLY,2.61431884765625,-1.321990966796875,,,
Train,431,6f326d85-8936-4521-9545-d46e60db1738,ConfigB,9,200,200,1099,-0.21738219261169434,8.0,2.887488603591919,3.6358344554901123,True,ECMWF/ERA5_LAND/HOURLY,-3.1593170166015625,0.5794525146484375,,,
Train,432,d820b2a1-b71b-4c6e-a0f9-b963a654416a,ConfigB,9,200,200,2315,-0.1727975308895111,8.0,2.884357213973999,3.638521194458008,True,ECMWF/ERA5_LAND/HOURLY,-2.7443389892578125,4.482421875,,,
Train,433,d10b5115-6b97-4a28-bc91-0ef3489d598b,ConfigB,9,200,200,792,-0.4995996654033661,8.0,2.8358962535858154,3.6702303886413574,True,ECMWF/ERA5_LAND/HOURLY,3.339324951171875,-0.8539619445800781,,,
Train,434,d1b57043-9d70-4417-8008-3874ab55e852,ConfigB,9,200,200,341,-0.14464564621448517,8.0,2.8887033462524414,3.63508677482605,True,ECMWF/ERA5_LAND/HOURLY,-0.2751617431640625,-1.5795745849609375,,,
Train,435,18d36c88-9b07-4011-8b66-6d7a5923b14a,ConfigB,9,200,200,467,-0.17873184382915497,8.0,2.840803384780884,3.665661334991455,True,ECMWF/ERA5_LAND/HOURLY,-0.1192474365234375,-1.195526123046875,,,
Train,436,07aa14bd-0d55-4dee-83f4-535a9a287d16,ConfigB,9,200,200,4753,-0.13982371985912323,8.0,2.8707802295684814,3.6446192264556885,True,NASA/GEOS-FP,-2.1545896530151367,2.2327513694763184,,,
Train,437,b800027c-1a36-40ae-93ad-bd87fe647e4b,ConfigB,9,200,200,1159,-0.42023810744285583,8.0,2.8859527111053467,3.636518716812134,True,ECMWF/ERA5_LAND/HOURLY,-1.0072021484375,1.7740631103515625,,,
Train,438,96df6d59-99ee-495a-849b-aab5c9ee366d,ConfigB,9,200,200,1707,-0.20697274804115295,8.0,2.8829917907714844,3.638958215713501,True,NASA/GEOS-FP,-4.250689506530762,-0.7038071751594543,,,
Train,439,9419efa3-9e4c-4fb1-a6ec-081e3dbb08a9,ConfigB,9,200,200,667,-0.4983847141265869,8.0,2.8674347400665283,3.6485583782196045,True,ECMWF/ERA5_LAND/HOURLY,-4.35400390625,2.1130456924438477,,,
Train,440,bd898610-02a4-4704-8d68-7775df8142c4,ConfigB,9,200,200,1809,-0.13606473803520203,8.0,2.856055498123169,3.656512498855591,True,ECMWF/ERA5_LAND/HOURLY,0.96539306640625,-4.955497741699219,,,
Train,441,a4b9b8ca-cf23-4681-954c-cd066e8cb3b6,ConfigB,9,200,200,194,-0.1724642962217331,8.0,2.887760877609253,3.6350629329681396,True,ECMWF/ERA5_LAND/HOURLY,-4.7373504638671875,-1.1407623291015625,,,
Train,442,73c75765-a102-4ed1-bf31-dda7ea9709d6,ConfigB,9,200,200,261,-0.47539812326431274,8.0,2.8883111476898193,3.6362521648406982,True,ECMWF/ERA5_LAND/HOURLY,-0.8539886474609375,3.1375885009765625,,,
Train,443,04564c87-33a3-4a5b-b475-86dc88adc517,ConfigB,9,200,200,538,-0.2852610945701599,8.0,2.869797468185425,3.6448700428009033,True,ECMWF/ERA5_LAND/HOURLY,-2.40142822265625,1.6746940612792969,,,
Train,444,43349e6b-71da-4c74-a890-6c70026aaaa9,ConfigB,9,200,200,1484,-0.1766532063484192,8.0,2.86147141456604,3.652273178100586,True,ECMWF/ERA5_LAND/HOURLY,1.341217041015625,-3.0710296630859375,,,
Train,445,8abd3066-3680-4ac0-afbe-4088583e3795,ConfigB,9,200,200,1860,-0.12394393980503082,8.0,2.8703789710998535,3.6454358100891113,True,ECMWF/ERA5_LAND/HOURLY,0.67828369140625,-1.7607669830322266,,,
Train,446,0566a927-cf5d-4dac-8aed-5489a9bc23f5,ConfigB,9,200,200,1694,-0.15844036638736725,8.0,2.9008948802948,3.6263842582702637,True,NASA/GEOS-FP,-5.25864315032959,1.3828084468841553,,,
Train,447,1c002994-76ae-4d51-be08-812c404acef1,ConfigB,9,200,200,1313,-0.8314136266708374,8.0,2.891376256942749,3.6353044509887695,True,ECMWF/ERA5_LAND/HOURLY,-2.3598175048828125,3.663050651550293,,,
Train,448,e7c0a57f-a006-41b7-8e4e-8a9e7d96060d,ConfigB,9,200,200,1865,-0.1358885020017624,8.0,2.8746705055236816,3.6429805755615234,True,ECMWF/ERA5_LAND/HOURLY,0.8987884521484375,-0.0672454833984375,,,
Train,449,b2a365be-9f6a-44f4-a482-28e69378fd8a,ConfigB,9,200,200,1839,-0.1509815752506256,8.0,2.8376965522766113,3.6677119731903076,True,ECMWF/ERA5_LAND/HOURLY,-5.8415985107421875,-1.322357177734375,,,
Train,450,0e45c9bc-058b-4c33-85bd-7fd74b44bdf9,ConfigB,9,200,200,743,-0.290924996137619,8.0,2.855625867843628,3.657001256942749,True,ECMWF/ERA5_LAND/HOURLY,-3.42523193359375,-2.384572982788086,,,
Train,451,179cd3c0-a0bf-46d5-90f2-b9ca5c1b1c87,ConfigB,9,200,200,1090,-0.25576257705688477,8.0,2.8660006523132324,3.6489689350128174,True,ECMWF/ERA5_LAND/HOURLY,-3.807159423828125,4.886362075805664,,,
Train,452,90beca7e-171a-4e13-8ba4-2a47d8189779,ConfigB,9,200,200,1732,-0.7955753803253174,8.0,2.8943674564361572,3.6335530281066895,True,NASA/GEOS-FP,-1.4618244171142578,3.1951210498809814,,,
Train,453,2aa9b352-bd94-4e84-b8fa-fde95299e453,ConfigB,9,200,200,883,-0.2436034083366394,8.0,2.8717408180236816,3.645211696624756,True,NASA/GEOS-FP,-0.3377528190612793,-1.0374257564544678,,,
Train,454,bc74bbf3-3d32-414a-beb4-8e904619962e,ConfigB,9,200,200,307,-0.08234307169914246,8.0,2.886449098587036,3.637319326400757,True,NASA/GEOS-FP,3.7275991439819336,0.30320677161216736,,,
Train,455,5d318dae-15fb-4d1e-9289-252880bc12b1,ConfigB,9,200,200,439,-0.3825984299182892,8.0,2.8397061824798584,3.6666717529296875,True,NASA/GEOS-FP,-4.390042781829834,-4.47264289855957,,,
Train,456,dfe8211d-737b-487d-8f99-db61bb5f57e1,ConfigB,9,200,200,2392,-0.11135914921760559,8.0,2.8743488788604736,3.6429669857025146,True,ECMWF/ERA5_LAND/HOURLY,0.92431640625,3.4207611083984375,,,
Train,457,0c09c7a9-c938-41f9-b64c-3c6cfd336370,ConfigB,9,200,200,600,-0.1280120462179184,8.0,2.8609135150909424,3.6523282527923584,True,NASA/GEOS-FP,-3.7956154346466064,2.3855390548706055,,,
Train,458,d9d39028-e883-4551-9b3d-9a646286627e,ConfigB,9,200,200,4279,-0.2863013744354248,8.0,2.8414342403411865,3.664822578430176,True,NASA/GEOS-FP,3.865669012069702,3.325359344482422,,,
Train,459,a920320e-c793-45e1-86a7-36132af397e6,ConfigB,9,200,200,1501,-0.26333221793174744,8.0,2.880345582962036,3.639953851699829,True,ECMWF/ERA5_LAND/HOURLY,-4.96966552734375,-0.4373779296875,,,
Train,460,b60fc9ac-2b20-4069-928d-e9573d0aa679,ConfigB,9,200,200,625,-0.14651887118816376,8.0,2.866497278213501,3.6493687629699707,True,ECMWF/ERA5_LAND/HOURLY,-1.7459259033203125,-2.351555824279785,,,
Train,461,0432be21-c14d-4860-820f-e4d5dcdd55e2,ConfigB,9,200,200,529,-0.15628327429294586,8.0,2.8484246730804443,3.6581997871398926,True,NASA/GEOS-FP,-1.843076229095459,-4.660899639129639,,,
Train,462,034c81e4-009f-44f0-9459-455073e77bbd,ConfigB,9,200,200,393,-0.6608092188835144,8.0,2.8994815349578857,3.6248533725738525,True,ECMWF/ERA5_LAND/HOURLY,3.3109283447265625,5.547769546508789,,,
Train,463,d93a042d-5ec6-4c66-b854-fc2bd5006826,ConfigB,9,200,200,206,-0.08791756629943848,8.0,2.8894283771514893,3.635096311569214,True,ECMWF/ERA5_LAND/HOURLY,-0.7857818603515625,-5.810903549194336,,,
Train,464,3b33575a-8881-4b83-8f58-957fabe18711,ConfigB,9,200,200,2394,-0.06119489669799805,8.0,2.9015145301818848,3.627953290939331,True,ECMWF/ERA5_LAND/HOURLY,-3.1485595703125,-0.0653066635131836,,,
Train,465,4e5aa27f-e13d-4685-b5e0-2566ac7525b8,ConfigB,9,200,200,2656,-0.15174397826194763,8.0,2.8642427921295166,3.649502754211426,True,ECMWF/ERA5_LAND/HOURLY,-2.7462158203125,-4.221832275390625,,,
Train,466,d71ef7b9-7d77-471c-b01f-41a5fc5f578f,ConfigB,9,200,200,988,-0.23655913770198822,8.0,2.8720598220825195,3.6458160877227783,True,ECMWF/ERA5_LAND/HOURLY,6.08587646484375,3.6085662841796875,,,
Train,467,cb38f30f-f16d-42c8-bef4-a51937f88742,ConfigB,9,200,200,2019,-0.4542199373245239,8.0,2.86376690864563,3.65006422996521,True,ECMWF/ERA5_LAND/HOURLY,0.8497161865234375,-0.8581752777099609,,,
Train,468,89fc7120-fd62-4888-b20d-fc019fe1423c,ConfigB,9,200,200,394,-0.14911028742790222,8.0,2.8716018199920654,3.6451704502105713,True,ECMWF/ERA5_LAND/HOURLY,-0.5264129638671875,6.8730010986328125,,,
Train,469,e5bdf740-5061-4a44-b989-6a4ac90a3907,ConfigB,9,200,200,1188,-0.1403985470533371,8.0,2.8690171241760254,3.6480460166931152,True,ECMWF/ERA5_LAND/HOURLY,-4.1595306396484375,5.128725051879883,,,
Train,470,34f5931e-b55e-4684-b81d-82e693ce5b32,ConfigB,9,200,200,3705,-0.2366543710231781,8.0,2.886444091796875,3.6384365558624268,True,ECMWF/ERA5_LAND/HOURLY,-1.6857147216796875,0.8897705078125,,,
Train,471,99177bbb-bf69-4c8d-b25a-0160e07591a0,ConfigB,9,200,200,2958,-1.2235172986984253,8.0,2.809924840927124,3.6891963481903076,True,ECMWF/ERA5_LAND/HOURLY,1.8467864990234375,-1.8582534790039062,,,
Train,472,f33b6e78-e663-43e6-a20c-0d1082081ad9,ConfigB,9,200,200,855,-0.2874692976474762,8.0,2.860858917236328,3.652724266052246,True,ECMWF/ERA5_LAND/HOURLY,-4.9599151611328125,3.7391357421875,,,
Train,473,bae4e6f2-a2a5-4058-bc89-70b900bd6920,ConfigB,9,200,200,368,-0.3881201446056366,8.0,2.897038221359253,3.6299450397491455,True,NASA/GEOS-FP,-2.1374568939208984,2.7670135498046875,,,
Train,474,df6532ed-2f15-48f4-887d-3ae535ab8785,ConfigB,9,200,200,297,-0.3125,8.0,2.875397205352783,3.6440534591674805,True,ECMWF/ERA5_LAND/HOURLY,-1.9610443115234375,-2.3261260986328125,,,
Train,475,828463be-a3d7-4a64-9561-ff808cfe0dce,ConfigB,9,200,200,3963,-0.12398190051317215,8.0,2.87930965423584,3.6401774883270264,True,NASA/GEOS-FP,-5.169127941131592,-3.004584789276123,,,
Train,476,fb46f36a-9f7f-4e7d-9e2a-a828ed1eb0d1,ConfigB,9,200,200,6726,-0.1607545018196106,8.0,2.8879716396331787,3.635664224624634,True,NASA/GEOS-FP,-1.9343806505203247,-1.7823543548583984,,,
Train,477,9260cb63-ed90-4cb7-81e9-78babd39a157,ConfigB,9,200,200,1603,-0.18656377494335175,8.0,2.857746124267578,3.6541993618011475,True,ECMWF/ERA5_LAND/HOURLY,4.567413330078125,3.1358280181884766,,,
Train,478,2ae9e1ec-401a-4df4-9fb5-d577c3c374ed,ConfigB,9,200,200,1057,-0.6363519430160522,8.0,2.8750922679901123,3.643660545349121,True,NASA/GEOS-FP,-0.9041993021965027,-3.5946056842803955,,,
Train,479,939bdc83-ad5d-434c-a3d6-6bb4ce14a748,ConfigB,9,200,200,4317,-0.15121549367904663,8.0,2.8452308177948,3.661327838897705,True,NASA/GEOS-FP,2.35372257232666,-1.840844750404358,,,
Train,480,5a897e73-fe38-419f-ab7a-1bf9a5e7bd56,ConfigB,9,200,200,895,-0.7841998338699341,8.0,2.863842010498047,3.652212381362915,True,NASA/GEOS-FP,-2.5147523880004883,-3.9136698246002197,,,
Train,481,0091344f-a504-4497-86da-c01c0be872c3,ConfigB,9,200,200,962,-0.12588688731193542,8.0,2.8751842975616455,3.6429996490478516,True,ECMWF/ERA5_LAND/HOURLY,1.531890869140625,0.33233642578125,,,
Train,482,094ba05b-a476-413f-9bd1-4d870f013a8e,ConfigB,9,200,200,3603,-0.34484413266181946,8.0,2.8689794540405273,3.649393081665039,True,ECMWF/ERA5_LAND/HOURLY,2.1070556640625,0.3551177978515625,,,
Train,483,563124fe-256d-4d1f-9833-b52b8dfc41c7,ConfigB,9,200,200,3985,-0.268747478723526,8.0,2.878793716430664,3.6421303749084473,True,ECMWF/ERA5_LAND/HOURLY,0.06733989715576172,-0.33294677734375,,,
Train,484,d2fd8f88-b108-4a67-ba33-ca5c0d73101e,ConfigB,9,200,200,1360,-0.2106289565563202,8.0,2.901036262512207,3.6276047229766846,True,NASA/GEOS-FP,-4.44331693649292,1.6110198497772217,,,
Train,485,1e36f33a-a7fd-491b-b59d-ac6ad864179b,ConfigB,9,200,200,966,-0.2994028329849243,8.0,2.886441230773926,3.636697292327881,True,ECMWF/ERA5_LAND/HOURLY,-1.869354248046875,2.361795425415039,,,
Train,486,167aed63-8151-4ae7-97fe-648a1cfce35f,ConfigB,9,200,200,582,-0.20216242969036102,8.0,2.8661723136901855,3.646585702896118,True,ECMWF/ERA5_LAND/HOURLY,-3.4664306640625,2.1411361694335938,,,
Train,487,f0c731b2-c272-44db-b7c0-f4e57afe9a49,ConfigB,9,200,200,2179,-0.1154562383890152,8.0,2.863253116607666,3.65159273147583,True,ECMWF/ERA5_LAND/HOURLY,0.675445556640625,3.1967010498046875,,,
Train,488,02489a7b-be6d-492c-9a09-9830f3966aba,ConfigB,9,200,200,2718,-0.20646506547927856,8.0,2.8634419441223145,3.652703046798706,True,ECMWF/ERA5_LAND/HOURLY,-0.99774169921875,1.45635986328125,,,
